                                                                           
      45      45      45      45      45      45       7       2
     1        7.04404186      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      502.7407759258        4.0000000000      100.0000000000     0
   1   Be    4.00
   2   N     5.00
   1       0.500000000    0.500000000    0.000000000    1
   2       0.500000000    0.000000000    0.500000000    1
   3       0.000000000    0.500000000    0.500000000    1
   4       0.000000000    0.000000000    0.500000000    2
   5       0.500000000    0.500000000    0.500000000    2
   6       0.500000000    0.000000000    0.000000000    2
   7       0.000000000    0.500000000    0.000000000    2
  2.310384296E-02  2.627741421E-02  3.092067992E-02  3.734649687E-02  4.586741009E-02
  5.673676578E-02  7.002787131E-02  8.547475723E-02  1.023335897E-01  1.193222501E-01
  1.346887356E-01  1.464593348E-01  1.528710530E-01  1.528710530E-01  1.464593348E-01
  1.346887356E-01  1.193222501E-01  1.023335897E-01  8.547475723E-02  7.002787131E-02
  5.673676578E-02  4.586741009E-02  3.734649687E-02  3.092067992E-02  2.627741421E-02
  2.310384296E-02  2.110695660E-02  2.002609940E-02  1.964161645E-02  1.976845739E-02
  2.023857809E-02  2.089054067E-02  2.157453148E-02  2.216323871E-02  2.255887353E-02
  3.072028474E-02  3.046498175E-02  2.973309404E-02  2.861851932E-02  2.725867527E-02
  2.582185877E-02  2.449737492E-02  2.348091819E-02  2.295870534E-02  2.310384296E-02
  2.408920725E-02  2.610335472E-02  2.935292348E-02  3.404783255E-02  4.037279523E-02
  4.844135046E-02  5.822424591E-02  6.945774322E-02  8.156002720E-02  9.359878184E-02
  1.043546156E-01  1.125062969E-01  1.169141127E-01  1.169141127E-01  1.125062969E-01
  1.043546156E-01  9.359878184E-02  8.156002720E-02  6.945774322E-02  5.822424591E-02
  4.844135046E-02  4.037279523E-02  3.404783255E-02  2.935292348E-02  2.610335472E-02
  2.408920725E-02  2.310384296E-02  2.295870534E-02  2.348091819E-02  2.449737492E-02
  2.582185877E-02  2.725867527E-02  2.861851932E-02  2.973309404E-02  3.046498175E-02
  4.246400801E-02  4.202455780E-02  4.076073258E-02  3.882225788E-02  3.642388837E-02
  3.381684422E-02  3.126491694E-02  2.901963771E-02  2.729837638E-02  2.627741421E-02
  2.610335472E-02  2.691116101E-02  2.883331530E-02  3.199319682E-02  3.648362528E-02
  4.233192473E-02  4.945267749E-02  5.759480781E-02  6.629803846E-02  7.488142773E-02
  8.249094795E-02  8.822344891E-02  9.131137692E-02  9.131137692E-02  8.822344891E-02
  8.249094795E-02  7.488142773E-02  6.629803846E-02  5.759480781E-02  4.945267749E-02
  4.233192473E-02  3.648362528E-02  3.199319682E-02  2.883331530E-02  2.691116101E-02
  2.610335472E-02  2.627741421E-02  2.729837638E-02  2.901963771E-02  3.126491694E-02
  3.381684422E-02  3.642388837E-02  3.882225788E-02  4.076073258E-02  4.202455780E-02
  5.964178946E-02  5.891291972E-02  5.681248550E-02  5.358010862E-02  4.956402248E-02
  4.516810698E-02  4.079614231E-02  3.679938458E-02  3.344550108E-02  3.092067992E-02
  2.935292348E-02  2.883331530E-02  2.942499377E-02  3.116542780E-02  3.406562747E-02
  3.809729813E-02  4.315876426E-02  4.902859702E-02  5.533217612E-02  6.154391618E-02
  6.703389758E-02  7.115700638E-02  7.337367578E-02  7.337367578E-02  7.115700638E-02
  6.703389758E-02  6.154391618E-02  5.533217612E-02  4.902859702E-02  4.315876426E-02
  3.809729813E-02  3.406562747E-02  3.116542780E-02  2.942499377E-02  2.883331530E-02
  2.935292348E-02  3.092067992E-02  3.344550108E-02  3.679938458E-02  4.079614231E-02
  4.516810698E-02  4.956402248E-02  5.358010862E-02  5.681248550E-02  5.891291972E-02
  8.445461516E-02  8.328488700E-02  7.990902908E-02  7.470340167E-02  6.822517557E-02
  6.112413365E-02  5.403798097E-02  4.749510328E-02  4.186134547E-02  3.734649687E-02
  3.404783255E-02  3.199319682E-02  3.116542780E-02  3.151600527E-02  3.297850713E-02
  3.547372902E-02  3.888879680E-02  4.303227288E-02  4.759613515E-02  5.215667206E-02
  5.621810764E-02  5.928242065E-02  6.093468716E-02  6.093468716E-02  5.928242065E-02
  5.621810764E-02  5.215667206E-02  4.759613515E-02  4.303227288E-02  3.888879680E-02
  3.547372902E-02  3.297850713E-02  3.151600527E-02  3.116542780E-02  3.199319682E-02
  3.404783255E-02  3.734649687E-02  4.186134547E-02  4.749510328E-02  5.403798097E-02
  6.112413365E-02  6.822517557E-02  7.470340167E-02  7.990902908E-02  8.328488700E-02
  1.196895124E-01  1.178509738E-01  1.125439289E-01  1.043671088E-01  9.421683017E-02
  8.312624527E-02  7.208146648E-02  6.187866618E-02  5.305195479E-02  4.586741009E-02
  4.037279523E-02  3.648362528E-02  3.406562747E-02  3.297850713E-02  3.308320686E-02
  3.423844246E-02  3.629509415E-02  3.907536214E-02  4.233748348E-02  4.575296260E-02
  4.891593164E-02  5.138196779E-02  5.274272995E-02  5.274272995E-02  5.138196779E-02
  4.891593164E-02  4.575296260E-02  4.233748348E-02  3.907536214E-02  3.629509415E-02
  3.423844246E-02  3.308320686E-02  3.297850713E-02  3.406562747E-02  3.648362528E-02
  4.037279523E-02  4.586741009E-02  5.305195479E-02  6.187866618E-02  7.208146648E-02
  8.312624527E-02  9.421683017E-02  1.043671088E-01  1.125439289E-01  1.178509738E-01
  1.689952134E-01  1.661605287E-01  1.579516339E-01  1.452842232E-01  1.296277414E-01
  1.126826652E-01  9.597975612E-02  8.066485215E-02  6.747133356E-02  5.673676578E-02
  4.844135046E-02  4.233192473E-02  3.809729813E-02  3.547372902E-02  3.423844246E-02
  3.417456815E-02  3.508327463E-02  3.681242467E-02  3.923522083E-02  4.217457492E-02
  4.530283345E-02  4.805846803E-02  4.971395755E-02  4.971395755E-02  4.805846803E-02
  4.530283345E-02  4.217457492E-02  3.923522083E-02  3.681242467E-02  3.508327463E-02
  3.417456815E-02  3.423844246E-02  3.547372902E-02  3.809729813E-02  4.233192473E-02
  4.844135046E-02  5.673676578E-02  6.747133356E-02  8.066485215E-02  9.597975612E-02
  1.126826652E-01  1.296277414E-01  1.452842232E-01  1.579516339E-01  1.661605287E-01
  2.355652302E-01  2.315292638E-01  2.195725846E-01  2.006201771E-01  1.768875746E-01
  1.513400697E-01  1.265827483E-01  1.042909765E-01  8.533519453E-02  7.002787131E-02
  5.822424591E-02  4.945267749E-02  4.315876426E-02  3.888879680E-02  3.629509415E-02
  3.508327463E-02  3.505139396E-02  3.619007532E-02  3.871817105E-02  4.294625202E-02
  4.881218223E-02  5.512662508E-02  5.941520448E-02  5.941520448E-02  5.512662508E-02
  4.881218223E-02  4.294625202E-02  3.871817105E-02  3.619007532E-02  3.505139396E-02
  3.508327463E-02  3.629509415E-02  3.888879680E-02  4.315876426E-02  4.945267749E-02
  5.822424591E-02  7.002787131E-02  8.533519453E-02  1.042909765E-01  1.265827483E-01
  1.513400697E-01  1.768875746E-01  2.006201771E-01  2.195725846E-01  2.315292638E-01
  3.159496476E-01  3.115815359E-01  2.973120000E-01  2.720077670E-01  2.379501407E-01
  2.003802853E-01  1.643405543E-01  1.326971365E-01  1.064051783E-01  8.547475723E-02
  6.945774322E-02  5.759480781E-02  4.902859702E-02  4.303227288E-02  3.907536214E-02
  3.681242467E-02  3.619007532E-02  3.773309755E-02  4.292922359E-02  5.422196483E-02
  7.319805752E-02  9.636408005E-02  1.132164975E-01  1.132164975E-01  9.636408005E-02
  7.319805752E-02  5.422196483E-02  4.292922359E-02  3.773309755E-02  3.619007532E-02
  3.681242467E-02  3.907536214E-02  4.303227288E-02  4.902859702E-02  5.759480781E-02
  6.945774322E-02  8.547475723E-02  1.064051783E-01  1.326971365E-01  1.643405543E-01
  2.003802853E-01  2.379501407E-01  2.720077670E-01  2.973120000E-01  3.115815359E-01
  3.892654903E-01  3.885155120E-01  3.803079013E-01  3.549884398E-01  3.117788452E-01
  2.595920095E-01  2.087518604E-01  1.650488833E-01  1.297997252E-01  1.023335897E-01
  8.156002720E-02  6.629803846E-02  5.533217612E-02  4.759613515E-02  4.233748348E-02
  3.923522083E-02  3.871817105E-02  4.292922359E-02  5.767875656E-02  9.361780287E-02
  1.596939038E-01  2.449088411E-01  3.086258573E-01  3.086258573E-01  2.449088411E-01
  1.596939038E-01  9.361780287E-02  5.767875656E-02  4.292922359E-02  3.871817105E-02
  3.923522083E-02  4.233748348E-02  4.759613515E-02  5.533217612E-02  6.629803846E-02
  8.156002720E-02  1.023335897E-01  1.297997252E-01  1.650488833E-01  2.087518604E-01
  2.595920095E-01  3.117788452E-01  3.549884398E-01  3.803079013E-01  3.885155120E-01
  4.131607076E-01  4.250726916E-01  4.429972151E-01  4.354271613E-01  3.914582302E-01
  3.253324029E-01  2.573383134E-01  1.993195492E-01  1.538496637E-01  1.193222501E-01
  9.359878184E-02  7.488142773E-02  6.154391618E-02  5.215667206E-02  4.575296260E-02
  4.217457492E-02  4.294625202E-02  5.422196483E-02  9.361780287E-02  1.954738483E-01
  3.907221698E-01  6.479668388E-01  8.420441503E-01  8.420441503E-01  6.479668388E-01
  3.907221698E-01  1.954738483E-01  9.361780287E-02  5.422196483E-02  4.294625202E-02
  4.217457492E-02  4.575296260E-02  5.215667206E-02  6.154391618E-02  7.488142773E-02
  9.359878184E-02  1.193222501E-01  1.538496637E-01  1.993195492E-01  2.573383134E-01
  3.253324029E-01  3.914582302E-01  4.354271613E-01  4.429972151E-01  4.250726916E-01
  3.480352645E-01  3.850981382E-01  4.574203131E-01  4.941168404E-01  4.644762931E-01
  3.894988041E-01  3.047921025E-01  2.319374355E-01  1.760673619E-01  1.346887356E-01
  1.043546156E-01  8.249094795E-02  6.703389758E-02  5.621810764E-02  4.891593164E-02
  4.530283345E-02  4.881218223E-02  7.319805752E-02  1.596939038E-01  3.907221698E-01
  8.413619343E-01  1.438806072E+00  1.890153337E+00  1.890153337E+00  1.438806072E+00
